/level5/org/rm5-27.txt,5,4,Where did scientists place small metal parts?,"['Both of them have small, metal pieces placed near their brains.']"
/level5/org/rm5-27.txt,5,5,Why are animals sent into space?,"['In this way, scientists can study how space travel affects living creatures.']"
/level5/org/rm5-3.txt,5,1,Who was a famous woman doctor?,['Dr. Myra Logan was the first woman to ever operate on human hearts.']
/level5/org/rm5-3.txt,5,2,What was she the first woman to do?,['Dr. Myra Logan was the first woman to ever operate on human hearts.']
/level5/org/rm5-3.txt,5,3,When did she die?,"['(NEW YORK CITY, January 13,1977)', ""One of the world's great doctors died today.""]"
/level5/org/rm5-3.txt,5,4,Where was her first job?,['Her first job was in a hospital in Harlem.']
/level5/org/rm5-3.txt,5,5,Why did she work without pay?,['It was supposed to be an honor to work there.']
/level5/org/rm5-4.txt,5,1,Who was the 16th President of the United States?,"[""Lincoln was our country's 16th President.""]"
/level5/org/rm5-4.txt,5,2,"What happened to him on April 14, 1865?",['The country is very sad today - President Abraham Lincoln died after being shot last night.']
/level5/org/rm5-4.txt,5,3,When was he born?,['He was born in 1809 to a poor family in Kentucky.']
/level5/org/rm5-4.txt,5,4,Where was he born?,['He was born in 1809 to a poor family in Kentucky.']
/level5/org/rm5-4.txt,5,5,Why will Lincoln be remembered?,['President Lincoln will always be thought of as the leader of the land during the Civil War.']
/level5/org/rm5-5.txt,5,1,Who is Chuck Yeager?,['A pilot named Chuck Yeager was the first person to fly faster than the speed of sound.']
/level5/org/rm5-5.txt,5,2,What did Jackie Cochran do?,['Jackie Cochran has become the first woman pilot to fly faster than the speed of sound.']
/level5/org/rm5-5.txt,5,3,When did Jackie pull her plane out of its steep dive?,"['When it edged past the words, ""Mach One,"" she had broken the sound barrier.']"
/level5/org/rm5-5.txt,5,4,Where did Yeager fly to coach Jackie?,['He flew above Jackie in a separate plane.']
/level5/org/rm5-5.txt,5,5,How high did she take her plane?,"['She earned this honor by taking her plane to a height of 45,000 feet.']"
/level5/org/rm5-6.txt,5,1,Who built a new kind of store?,"['It is named for A.T. Stewart, the builder.']"
/level5/org/rm5-6.txt,5,2,What kind of store is Stewart's?,['This new kind of shopping place is called a department store.']
/level5/org/rm5-6.txt,5,3,When is a great time to shop at Stewart's?,"[""The best place to do all your holiday shopping this year is Stewart's Cast Iron Palace.""]"
/level5/org/rm5-6.txt,5,4,Where was this store built?,"['(NEW YORK CITY, December 20, 1862)']"
/level5/org/rm5-6.txt,5,5,Why is this a new kind of store?,
/level5/org/rm5-7.txt,5,1,Who have become partners?,"['Now, Singer and Howe have become partners.']"
/level5/org/rm5-7.txt,5,2,What do they make?,['Their dream is to make so many sewing machines that each home will have one.']
/level5/org/rm5-7.txt,5,3,When do they think they can sell 1/2 million sewing machines a year?,"['Singer and Howe say that, in 15 years, they will be selling 1/2 million machines a year.']"
/level5/org/rm5-7.txt,5,4,Where did Howe take Singer when Howe got angry?,['Howe got angry and took Singer to court.']
/level5/org/rm5-7.txt,5,5,Why is the sewing machine useful?,['They see a great need for families to be able to make and repair their own clothes.']
/level5/org/rm5-8.txt,5,1,Who developed the first assembly line?,['Ford Develops Assembly Line']
/level5/org/rm5-8.txt,5,2,What was another name for an automobile or car?,['His horseless carriage quickly became a hit with the public.']
/level5/org/rm5-8.txt,5,3,When did Ford make his first auto?,"[""You may know that Ford built his first automobile back in the 1890's.""]"
/level5/org/rm5-8.txt,5,4,Where are the parts when they move past the workers?,['The parts move past the workers on a belt.']
/level5/org/rm5-8.txt,5,5,Why does Ford think his company will make millions of cars a year?,
/level5/org/rm5-9.txt,5,1,Who arranged for free mail delivery to all homes?,['The man who arranged for free mail delivery is named John Wanamaker.']
/level5/org/rm5-9.txt,5,2,"What does ""RFD"" mean?","['The new system is called rural free delivery, or RFD for short.']"
/level5/org/rm5-9.txt,5,3,When were special stamps printed to honor Columbus?,
/level5/org/rm5-9.txt,5,4,Where has the post office delivered mail for free in the past?,"['For some time, the post office has delivered mail to homes in cities with more than 10,000 people.']"
/level5/org/rm5-9.txt,5,5,Why will free mail delivery make life easier for farmers?,['But other people had to go to town to pick up their mail.']
